,Python probes,JavaScript probes
89,0.12676143646240234,0.22573328018188477
90,0.13364839553833008,0.22510576248168945
91,0.13205552101135254,0.22861266136169434
92,0.13351202011108398,0.2228541374206543
93,0.13233613967895508,0.22632336616516113
94,0.1345512866973877,0.22444677352905273
95,0.13523340225219727,0.25245189666748047
96,0.13573884963989258,0.22214174270629883
97,0.13371539115905762,0.22588753700256348
98,0.13262104988098145,0.22528839111328125
99,0.13052654266357422,0.2252655029296875
100,0.13005328178405762,0.22443914413452148
101,0.13434267044067383,0.22539949417114258
102,0.13502955436706543,0.21973466873168945
103,0.1327652931213379,0.22551989555358887
104,0.13376617431640625,0.22556066513061523
105,0.131181001663208,0.22603154182434082
106,0.13307905197143555,0.2250068187713623
107,0.1338038444519043,0.22893381118774414
108,0.1350712776184082,0.2247459888458252
109,0.13161420822143555,0.22707343101501465
110,0.1323866844177246,0.22495436668395996
111,0.13056135177612305,0.2285165786743164
112,0.1338331699371338,0.22489666938781738
113,0.1331186294555664,0.22521066665649414
114,0.13077497482299805,0.22164154052734375
115,0.1325855255126953,0.22644400596618652
116,0.13074707984924316,0.22664093971252441
117,0.13151812553405762,0.21986770629882812
118,0.13079142570495605,0.2261369228363037
119,0.13292598724365234,0.22573184967041016
120,0.1296098232269287,0.23392176628112793
121,0.13283586502075195,0.22815990447998047
122,0.13438963890075684,0.2230672836303711
123,0.1333463191986084,0.22317934036254883
124,0.13465595245361328,0.22472620010375977
125,0.1330547332763672,0.2263033390045166
126,0.13105297088623047,0.22335124015808105
127,0.13405871391296387,0.22693419456481934
128,0.13080453872680664,0.21974635124206543
129,0.1302192211151123,0.22376728057861328
130,0.1316053867340088,0.2267007827758789
131,0.1268014907836914,0.22793340682983398
132,0.13519501686096191,0.22635364532470703
133,0.13456249237060547,0.22494816780090332
134,0.13422489166259766,0.22417783737182617
135,0.1299598217010498,0.2275710105895996
136,0.13096213340759277,0.22490215301513672
137,0.13317465782165527,0.22202134132385254
138,0.1340024471282959,0.22797250747680664
139,0.13376522064208984,0.22432494163513184
